Animal,Experiment,Box,phase,subphase,component,freezing,motion
22,220527_SEFL10K_traumarecall2_g8,1,traumatest_acute,2,min08,14.56,120.66
22,220527_SEFL10K_traumarecall2_g8,1,traumatest_acute,2,avg,19.33,93.9
23,220527_SEFL10K_traumarecall2_g8,2,traumatest_acute,2,min01,19.33,71.19
23,220527_SEFL10K_traumarecall2_g8,2,traumatest_acute,2,min02,24.39,102.31
23,220527_SEFL10K_traumarecall2_g8,2,traumatest_acute,2,min03,25.06,96.95
23,220527_SEFL10K_traumarecall2_g8,2,traumatest_acute,2,min04,34.61,99.56
23,220527_SEFL10K_traumarecall2_g8,2,traumatest_acute,2,min05,36.61,53.19
23,220527_SEFL10K_traumarecall2_g8,2,traumatest_acute,2,min06,35.17,104.56
23,220527_SEFL10K_traumarecall2_g8,2,traumatest_acute,2,min07,15,100.85
23,220527_SEFL10K_traumarecall2_g8,2,traumatest_acute,2,min08,7.06,115.64
23,220527_SEFL10K_traumarecall2_g8,2,traumatest_acute,2,avg,24.88,93.03
24,220527_SEFL10K_traumarecall2_g8,3,traumatest_acute,2,min01,0,251.29
24,220527_SEFL10K_traumarecall2_g8,3,traumatest_acute,2,min02,4.17,193.49
24,220527_SEFL10K_traumarecall2_g8,3,traumatest_acute,2,min03,8,113.48
24,220527_SEFL10K_traumarecall2_g8,3,traumatest_acute,2,min04,16.11,153.5
24,220527_SEFL10K_traumarecall2_g8,3,traumatest_acute,2,min05,16.56,127.88
24,220527_SEFL10K_traumarecall2_g8,3,traumatest_acute,2,min06,26.72,103.94
24,220527_SEFL10K_traumarecall2_g8,3,traumatest_acute,2,min07,11.22,122.65
24,220527_SEFL10K_traumarecall2_g8,3,traumatest_acute,2,min08,13.94,134.75
24,220527_SEFL10K_traumarecall2_g8,3,traumatest_acute,2,avg,12.34,150.12
25,220527_SEFL10K_traumarecall2_g9,1,traumatest_acute,2,min01,4,104.59
25,220527_SEFL10K_traumarecall2_g9,1,traumatest_acute,2,min02,13.94,105.71
25,220527_SEFL10K_traumarecall2_g9,1,traumatest_acute,2,min03,23.44,68.4
25,220527_SEFL10K_traumarecall2_g9,1,traumatest_acute,2,min04,7.78,155.54
25,220527_SEFL10K_traumarecall2_g9,1,traumatest_acute,2,min05,16.17,109.36
25,220527_SEFL10K_traumarecall2_g9,1,traumatest_acute,2,min06,39.44,58.29
25,220527_SEFL10K_traumarecall2_g9,1,traumatest_acute,2,min07,27.61,53.72
25,220527_SEFL10K_traumarecall2_g9,1,traumatest_acute,2,min08,38.06,78.96
25,220527_SEFL10K_traumarecall2_g9,1,traumatest_acute,2,avg,21.44,91.82
26,220527_SEFL10K_traumarecall2_g9,2,traumatest_acute,2,min01,4,113.91
26,220527_SEFL10K_traumarecall2_g9,2,traumatest_acute,2,min02,15.33,85.89
26,220527_SEFL10K_traumarecall2_g9,2,traumatest_acute,2,min03,14.67,140.53
26,220527_SEFL10K_traumarecall2_g9,2,traumatest_acute,2,min04,11.72,172.04
26,220527_SEFL10K_traumarecall2_g9,2,traumatest_acute,2,min05,5.61,125.19
26,220527_SEFL10K_traumarecall2_g9,2,traumatest_acute,2,min06,4.11,123.79
26,220527_SEFL10K_traumarecall2_g9,2,traumatest_acute,2,min07,4.89,194.47
26,220527_SEFL10K_traumarecall2_g9,2,traumatest_acute,2,min08,6.61,160.14
26,220527_SEFL10K_traumarecall2_g9,2,traumatest_acute,2,avg,8.37,139.49
27,220527_SEFL10K_traumarecall2_g9,3,traumatest_acute,2,min01,42.44,62.7
27,220527_SEFL10K_traumarecall2_g9,3,traumatest_acute,2,min02,70.83,27.54
27,220527_SEFL10K_traumarecall2_g9,3,traumatest_acute,2,min03,16,115.12
27,220527_SEFL10K_traumarecall2_g9,3,traumatest_acute,2,min04,10.72,149.52
27,220527_SEFL10K_traumarecall2_g9,3,traumatest_acute,2,min05,17.61,161.5
27,220527_SEFL10K_traumarecall2_g9,3,traumatest_acute,2,min06,26,96.17
27,220527_SEFL10K_traumarecall2_g9,3,traumatest_acute,2,min07,37.06,82.79
27,220527_SEFL10K_traumarecall2_g9,3,traumatest_acute,2,min08,41.89,71.03
27,220527_SEFL10K_traumarecall2_g9,3,traumatest_acute,2,avg,32.91,95.8
28,220527_SEFL10K_traumarecall2_g10,1,traumatest_acute,2,min01,11.17,48.24
28,220527_SEFL10K_traumarecall2_g10,1,traumatest_acute,2,min02,28.78,62.7
28,220527_SEFL10K_traumarecall2_g10,1,traumatest_acute,2,min03,17.89,98.63
28,220527_SEFL10K_traumarecall2_g10,1,traumatest_acute,2,min04,16.61,95.47
28,220527_SEFL10K_traumarecall2_g10,1,traumatest_acute,2,min05,20.78,59.85
28,220527_SEFL10K_traumarecall2_g10,1,traumatest_acute,2,min06,24.67,103
28,220527_SEFL10K_traumarecall2_g10,1,traumatest_acute,2,min07,22.5,98.26
28,220527_SEFL10K_traumarecall2_g10,1,traumatest_acute,2,min08,28.83,59.68
28,220527_SEFL10K_traumarecall2_g10,1,traumatest_acute,2,avg,21.4,78.23
